==21021== NVPROF is profiling process 21021, command: ./automata-cuda sandsim
==21021== Profiling application: ./automata-cuda sandsim
==21021== Profiling result:
   Start  Duration  Name
88.0906s  43.223us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2326])
88.0907s  7.2850us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2327])
88.0907s  96.633ms  cudaMemcpyAsync
88.2045s  43.784us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2329])
88.2045s  6.9560us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2330])
88.2045s  97.139ms  cudaMemcpyAsync
88.3195s  40.804us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2332])
88.3195s  7.3100us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2333])
88.3195s  96.101ms  cudaMemcpyAsync
88.4328s  49.568us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2335])
88.4329s  7.3560us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2336])
88.4329s  95.844ms  cudaMemcpyAsync
88.5459s  45.449us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2338])
88.5459s  7.3520us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2339])
88.5459s  96.078ms  cudaMemcpyAsync
88.6592s  41.919us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2341])
88.6593s  6.8820us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2342])
88.6593s  96.361ms  cudaMemcpyAsync
88.7728s  45.202us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2344])
88.7729s  7.1540us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2345])
88.7729s  96.923ms  cudaMemcpyAsync
88.8872s  45.839us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2347])
88.8872s  8.4440us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2348])
88.8872s  97.012ms  cudaMemcpyAsync
89.0015s  54.597us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2350])
89.0016s  7.7500us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2351])
89.0016s  95.512ms  cudaMemcpyAsync
89.1145s  50.120us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2353])
89.1145s  7.1780us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2354])
89.1145s  95.315ms  cudaMemcpyAsync
89.2272s  50.842us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2356])
89.2272s  7.1450us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2357])
89.2272s  95.563ms  cudaMemcpyAsync
89.3400s  43.707us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2359])
89.3401s  7.3550us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2360])
89.3401s  96.795ms  cudaMemcpyAsync
89.4541s  43.933us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2362])
89.4541s  7.3430us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2363])
89.4542s  96.921ms  cudaMemcpyAsync
89.5681s  52.389us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2365])
89.5682s  7.2650us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2366])
89.5682s  95.180ms  cudaMemcpyAsync
89.6808s  53.955us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2368])
89.6808s  7.0560us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2369])
89.6808s  95.040ms  cudaMemcpyAsync
89.7945s  40.833us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2371])
89.7945s  7.3120us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2372])
89.7946s  96.022ms  cudaMemcpyAsync
89.9104s  49.283us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2374])
89.9104s  8.1180us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2375])
89.9104s  96.076ms  cudaMemcpyAsync
90.0277s  48.938us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2377])
90.0278s  8.3400us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2378])
90.0278s  96.064ms  cudaMemcpyAsync
90.1459s  52.527us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2380])
90.1460s  8.6270us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2381])
90.1460s  95.262ms  cudaMemcpyAsync
90.2645s  51.360us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2383])
90.2645s  9.5910us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2384])
90.2645s  95.964ms  cudaMemcpyAsync
90.3853s  49.584us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2386])
90.3853s  9.3500us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2387])
90.3853s  96.038ms  cudaMemcpyAsync
90.5078s  51.430us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2389])
90.5079s  10.329us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2390])
90.5079s  96.372ms  cudaMemcpyAsync
90.6321s  58.502us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2392])
90.6322s  10.499us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2393])
90.6322s  95.537ms  cudaMemcpyAsync
90.7571s  55.242us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2395])
90.7572s  11.542us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2396])
90.7572s  95.339ms  cudaMemcpyAsync
90.8822s  55.784us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2398])
90.8822s  13.824us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2399])
90.8823s  96.006ms  cudaMemcpyAsync
91.0097s  58.520us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2401])
91.0098s  13.929us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2402])
91.0098s  95.362ms  cudaMemcpyAsync
91.1385s  61.180us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2404])
91.1385s  13.410us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2405])
91.1386s  95.240ms  cudaMemcpyAsync
91.2697s  64.764us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2407])
91.2697s  15.199us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2408])
91.2698s  96.018ms  cudaMemcpyAsync
91.3968s  53.783us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2410])
91.3969s  11.064us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2411])
91.3969s  96.354ms  cudaMemcpyAsync
91.5163s  53.390us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2413])
91.5163s  8.7260us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2414])
91.5163s  95.280ms  cudaMemcpyAsync
91.6305s  49.850us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2416])
91.6306s  7.0080us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2417])
91.6306s  95.087ms  cudaMemcpyAsync
91.7420s  39.974us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2419])
91.7421s  6.5260us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2420])
91.7421s  95.906ms  cudaMemcpyAsync
91.8552s  39.608us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2422])
91.8552s  7.2190us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2423])
91.8552s  97.155ms  cudaMemcpyAsync
91.9695s  49.594us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2425])
91.9696s  7.6440us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2426])
91.9696s  96.507ms  cudaMemcpyAsync
92.0834s  54.108us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2428])
92.0834s  8.6650us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2429])
92.0834s  95.390ms  cudaMemcpyAsync
92.1960s  49.569us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2431])
92.1961s  7.3570us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2432])
92.1961s  95.362ms  cudaMemcpyAsync
92.3088s  45.783us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2434])
92.3089s  8.0180us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2435])
92.3089s  96.092ms  cudaMemcpyAsync
92.4222s  44.065us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2437])
92.4223s  7.6260us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2438])
92.4223s  97.085ms  cudaMemcpyAsync
92.5367s  47.606us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2440])
92.5367s  7.6140us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2441])
92.5367s  96.768ms  cudaMemcpyAsync
92.6508s  45.469us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2443])
92.6508s  7.9410us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2444])
92.6508s  96.002ms  cudaMemcpyAsync
92.7640s  46.422us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2446])
92.7641s  7.7390us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2447])
92.7641s  96.063ms  cudaMemcpyAsync
92.8774s  47.961us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2449])
92.8775s  7.4630us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2450])
92.8775s  95.939ms  cudaMemcpyAsync
92.9906s  42.565us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2452])
92.9906s  7.2920us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2453])
92.9906s  96.171ms  cudaMemcpyAsync
93.1038s  45.203us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2455])
93.1039s  7.0870us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2456])
93.1039s  96.499ms  cudaMemcpyAsync
93.2175s  39.085us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2458])
93.2176s  6.7800us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2459])
93.2176s  96.254ms  cudaMemcpyAsync
93.3308s  46.413us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2461])
93.3308s  7.4690us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2462])
93.3308s  96.198ms  cudaMemcpyAsync
93.4441s  45.167us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2464])
93.4441s  7.3440us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2465])
93.4441s  96.683ms  cudaMemcpyAsync
93.5580s  44.829us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2467])
93.5580s  7.3480us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2468])
93.5580s  96.160ms  cudaMemcpyAsync
93.6713s  40.881us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2470])
93.6713s  7.4250us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2471])
93.6713s  97.453ms  cudaMemcpyAsync
93.7870s  65.510us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2473])
93.7871s  7.3750us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2474])
93.7871s  96.929ms  cudaMemcpyAsync
93.9015s  56.154us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2476])
93.9016s  7.6120us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2477])
93.9016s  95.714ms  cudaMemcpyAsync
94.0145s  53.226us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2479])
94.0146s  7.1570us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2480])
94.0146s  95.819ms  cudaMemcpyAsync
94.1275s  44.644us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2482])
94.1275s  7.3080us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2483])
94.1275s  95.941ms  cudaMemcpyAsync
94.2406s  38.261us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2485])
94.2407s  6.9630us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2486])
94.2407s  95.897ms  cudaMemcpyAsync
94.3538s  40.609us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2488])
94.3538s  6.9780us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2489])
94.3538s  96.721ms  cudaMemcpyAsync
94.4688s  42.596us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2491])
94.4689s  7.3370us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2492])
94.4689s  96.609ms  cudaMemcpyAsync
94.5827s  40.649us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2494])
94.5827s  7.4700us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2495])
94.5827s  96.001ms  cudaMemcpyAsync
94.6959s  47.041us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2497])
94.6960s  7.9190us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2498])
94.6960s  95.984ms  cudaMemcpyAsync
94.8092s  40.129us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2500])
94.8092s  7.7020us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2501])
94.8093s  95.847ms  cudaMemcpyAsync
94.9223s  48.108us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2503])
94.9224s  8.4340us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2504])
94.9224s  96.337ms  cudaMemcpyAsync
95.0359s  44.604us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2506])
95.0359s  8.0100us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2507])
95.0359s  96.995ms  cudaMemcpyAsync
95.1504s  45.313us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2509])
95.1504s  7.5630us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2510])
95.1504s  95.468ms  cudaMemcpyAsync
95.2631s  45.270us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2512])
95.2631s  6.9750us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2513])
95.2631s  96.230ms  cudaMemcpyAsync
95.3766s  39.794us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2515])
95.3766s  7.0950us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2516])
95.3766s  95.822ms  cudaMemcpyAsync
95.4896s  33.739us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2518])
95.4897s  6.6530us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2519])
95.4897s  95.257ms  cudaMemcpyAsync
95.6021s  41.533us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2521])
95.6021s  6.9510us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2522])
95.6021s  96.747ms  cudaMemcpyAsync
95.7162s  39.422us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2524])
95.7162s  6.9400us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2525])
95.7162s  95.308ms  cudaMemcpyAsync
95.8288s  61.601us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2527])
95.8288s  7.8410us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2528])
95.8288s  95.129ms  cudaMemcpyAsync
95.9412s  38.518us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2530])
95.9413s  6.7830us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2531])
95.9413s  95.823ms  cudaMemcpyAsync
96.0544s  43.914us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2533])
96.0544s  7.5220us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2534])
96.0544s  96.357ms  cudaMemcpyAsync
96.1680s  41.247us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2536])
96.1680s  8.4820us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2537])
96.1680s  97.084ms  cudaMemcpyAsync
96.2826s  46.723us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2539])
96.2826s  7.3480us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2540])
96.2826s  96.161ms  cudaMemcpyAsync
96.3958s  45.258us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2542])
96.3959s  7.2580us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2543])
96.3959s  96.581ms  cudaMemcpyAsync
96.5097s  48.405us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2545])
96.5097s  7.3080us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2546])
96.5097s  96.090ms  cudaMemcpyAsync
96.6240s  83.410us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2548])
96.6241s  9.4930us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2549])
96.6241s  96.492ms  cudaMemcpyAsync
96.7392s  42.225us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2551])
96.7392s  8.7420us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2552])
96.7392s  114.87ms  cudaMemcpyAsync
96.8782s  42.291us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2554])
96.8782s  7.8650us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2555])
96.8783s  132.41ms  cudaMemcpyAsync
97.0321s  42.524us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2557])
97.0321s  7.5770us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2558])
97.0322s  132.84ms  cudaMemcpyAsync
97.1880s  142.31us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2560])
97.1881s  28.670us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2561])
97.1881s  132.26ms  cudaMemcpyAsync
97.3435s  41.059us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2563])
97.3435s  7.9860us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2564])
97.3436s  132.32ms  cudaMemcpyAsync
97.4978s  71.692us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2566])
97.4979s  10.655us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2567])
97.4979s  129.06ms  cudaMemcpyAsync
97.6474s  52.881us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2569])
97.6474s  8.5700us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2570])
97.6475s  97.456ms  cudaMemcpyAsync
97.7650s  40.535us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2572])
97.7650s  6.9930us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2573])
97.7650s  97.638ms  cudaMemcpyAsync
97.8823s  50.270us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2575])
97.8824s  7.2530us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2576])
97.8824s  97.439ms  cudaMemcpyAsync
97.9987s  55.198us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2578])
97.9987s  7.7140us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2579])
97.9987s  95.401ms  cudaMemcpyAsync
98.1123s  53.940us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2581])
98.1124s  7.7010us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2582])
98.1124s  98.055ms  cudaMemcpyAsync
98.2289s  64.693us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2584])
98.2290s  7.4240us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2585])
98.2290s  96.927ms  cudaMemcpyAsync
98.3448s  39.851us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2587])
98.3448s  7.2140us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2588])
98.3449s  97.332ms  cudaMemcpyAsync
98.4617s  41.489us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2590])
98.4618s  7.3760us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2591])
98.4618s  102.59ms  cudaMemcpyAsync
98.5834s  46.379us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2593])
98.5835s  11.467us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2594])
98.5835s  97.646ms  cudaMemcpyAsync
98.6998s  43.445us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2596])
98.6998s  7.7440us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2597])
98.6998s  97.432ms  cudaMemcpyAsync
98.8158s  42.222us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2599])
98.8158s  7.2050us  cudaLaunchKernel (resetHasMovedGPU(bool*, int) [2600])
98.8158s  95.890ms  cudaMemcpyAsync
98.9292s  46.269us  cudaLaunchKernel (sandsimGPU(unsigned char*, bool*, int, curandStateXORWOW*, unsigned int) [2602])
